sequence_id,source_file,frame_start,frame_end,frames,fps,duration_s,root_path_m,root_mean_speed_mps,root_yaw_range_rad,wrist_range_m,contact_transitions,eligible,rejection_reason
fight1_subject5_f006000_006600,data/lafan1/fight1_subject5.bvh,6000,6600,600,30.000300003000028,19.9998,18.580524679056456,0.9305865018110843,25.614788465963805,6.056079770103954,18,True,
fight1_subject5_f006300_006900,data/lafan1/fight1_subject5.bvh,6300,6900,600,30.000300003000028,19.9998,22.37547800843979,1.1206528430112241,21.511243098874335,5.6643812970212135,13,True,
fight1_subject5_f006600_007200,data/lafan1/fight1_subject5.bvh,6600,7200,600,30.000300003000028,19.9998,20.41066782428924,1.0222473422207965,13.751798833919267,5.684442815512723,24,True,
fight1_subject5_f006747_007347,data/lafan1/fight1_subject5.bvh,6747,7347,600,30.000300003000028,19.9998,17.88037292064678,0.8955201198412709,13.751798833919267,5.983524467296162,32,True,
fightAndSports1_subject1_f000000_000600,data/lafan1/fightAndSports1_subject1.bvh,0,600,600,30.000300003000028,19.9998,2.758885877481993,0.13817596660851383,4.172732154744649,1.7831655254597973,38,True,
fightAndSports1_subject1_f000300_000900,data/lafan1/fightAndSports1_subject1.bvh,300,900,600,30.000300003000028,19.9998,10.987039188576517,0.550274577298854,17.23441976200917,5.5329292157998795,32,True,
fightAndSports1_subject1_f000600_001200,data/lafan1/fightAndSports1_subject1.bvh,600,1200,600,30.000300003000028,19.9998,18.960429948356673,0.9496136671728991,21.355483589605058,6.373549054660565,8,True,
fightAndSports1_subject1_f000900_001500,data/lafan1/fightAndSports1_subject1.bvh,900,1500,600,30.000300003000028,19.9998,26.330293005755077,1.3187256917187742,16.47114394834389,9.3689170319122,12,True,
fightAndSports1_subject1_f001200_001800,data/lafan1/fightAndSports1_subject1.bvh,1200,1800,600,30.000300003000028,19.9998,37.58483016588588,1.882397630281105,19.22701269824226,10.863879720992784,9,True,
fightAndSports1_subject1_f001500_002100,data/lafan1/fightAndSports1_subject1.bvh,1500,2100,600,30.000300003000028,19.9998,44.06857209962439,2.207129188134505,16.598748588684686,11.468600519004378,4,True,
fightAndSports1_subject1_f001800_002400,data/lafan1/fightAndSports1_subject1.bvh,1800,2400,600,30.000300003000028,19.9998,34.554928756983294,1.7306481290347107,17.22128047150355,11.71055316821849,2,True,
fightAndSports1_subject1_f002100_002700,data/lafan1/fightAndSports1_subject1.bvh,2100,2700,600,30.000300003000028,19.9998,22.04158727894049,1.1039302686319261,29.83492911090159,5.861964239478121,0,False,stance_swing
fightAndSports1_subject1_f002400_003000,data/lafan1/fightAndSports1_subject1.bvh,2400,3000,600,30.000300003000028,19.9998,20.182612805812493,1.0108254407658848,18.368530794628775,6.394476248449191,6,True,
fightAndSports1_subject1_f002700_003300,data/lafan1/fightAndSports1_subject1.bvh,2700,3300,600,30.000300003000028,19.9998,16.98211379608268,0.8505317338356695,11.627745688474327,5.451229686309542,6,True,
fightAndSports1_subject1_f003000_003600,data/lafan1/fightAndSports1_subject1.bvh,3000,3600,600,30.000300003000028,19.9998,14.406576657116734,0.7215386005504495,21.22170695157875,3.3501013859221533,2,True,
fightAndSports1_subject1_f003300_003900,data/lafan1/fightAndSports1_subject1.bvh,3300,3900,600,30.000300003000028,19.9998,11.082506346869042,0.555055951905214,22.35053857563018,4.7759849229023255,2,True,
fightAndSports1_subject1_f003600_004200,data/lafan1/fightAndSports1_subject1.bvh,3600,4200,600,30.000300003000028,19.9998,12.09107421268251,0.6055690379616239,16.13293117901966,5.12924210652236,6,True,
fightAndSports1_subject1_f003900_004500,data/lafan1/fightAndSports1_subject1.bvh,3900,4500,600,30.000300003000028,19.9998,16.74096557231774,0.8384540726367734,13.143634452239672,5.12924210652236,18,True,
fightAndSports1_subject1_f004200_004800,data/lafan1/fightAndSports1_subject1.bvh,4200,4800,600,30.000300003000028,19.9998,16.366379578363407,0.8196933177193244,36.4395872663322,1.9358532955061185,20,True,
fightAndSports1_subject1_f004500_005100,data/lafan1/fightAndSports1_subject1.bvh,4500,5100,600,30.000300003000028,19.9998,16.104734729997027,0.8065891041212763,38.999515953788226,5.000498127320803,30,True,
fightAndSports1_subject1_f004800_005400,data/lafan1/fightAndSports1_subject1.bvh,4800,5400,600,30.000300003000028,19.9998,16.61679848361792,0.8322352914823599,32.031920342269686,6.107374528500989,42,True,
fightAndSports1_subject1_f005100_005700,data/lafan1/fightAndSports1_subject1.bvh,5100,5700,600,30.000300003000028,19.9998,18.429631191342846,0.923029156402224,19.81809445426584,5.309383390029865,47,True,
fightAndSports1_subject1_f005400_006000,data/lafan1/fightAndSports1_subject1.bvh,5400,6000,600,30.000300003000028,19.9998,19.66782933328901,0.9850430390759171,11.292462044390497,5.196087633065996,60,True,
fightAndSports1_subject1_f005700_006300,data/lafan1/fightAndSports1_subject1.bvh,5700,6300,600,30.000300003000028,19.9998,18.253049844607354,0.9141852609481363,10.126441448164693,5.607561085680159,43,True,
fightAndSports1_subject1_f006000_006600,data/lafan1/fightAndSports1_subject1.bvh,6000,6600,600,30.000300003000028,19.9998,23.190355431879205,1.1614651421245032,10.550158603304462,5.412044386333348,10,True,
fightAndSports1_subject1_f006300_006900,data/lafan1/fightAndSports1_subject1.bvh,6300,6900,600,30.000300003000028,19.9998,24.39063085369703,1.2215797042960594,9.471281443089053,5.267763109497374,11,True,
fightAndSports1_subject1_f006600_007200,data/lafan1/fightAndSports1_subject1.bvh,6600,7200,600,30.000300003000028,19.9998,22.492647866063862,1.1265211750313093,20.2643712695823,4.332244489877831,22,True,
fightAndSports1_subject1_f006755_007355,data/lafan1/fightAndSports1_subject1.bvh,6755,7355,600,30.000300003000028,19.9998,22.465480784931003,1.1251605396653799,20.2643712695823,4.935257429692589,26,True,
fightAndSports1_subject4_f000000_000600,data/lafan1/fightAndSports1_subject4.bvh,0,600,600,30.000300003000028,19.9998,6.874386125438042,0.3442965711178668,9.142996338633811,3.0478331833769285,38,True,
fightAndSports1_subject4_f000300_000900,data/lafan1/fightAndSports1_subject4.bvh,300,900,600,30.000300003000028,19.9998,12.043817618867475,0.6032022399790345,11.760901079338488,3.664252551895655,48,True,
fightAndSports1_subject4_f000600_001200,data/lafan1/fightAndSports1_subject4.bvh,600,1200,600,30.000300003000028,19.9998,12.288557659428912,0.6154597936344428,6.478160292619018,3.3508106984663404,32,True,
fightAndSports1_subject4_f000900_001500,data/lafan1/fightAndSports1_subject4.bvh,900,1500,600,30.000300003000028,19.9998,11.047117313599479,0.5532835285080469,5.564282830794637,2.409716313135447,16,True,
fightAndSports1_subject4_f001200_001800,data/lafan1/fightAndSports1_subject4.bvh,1200,1800,600,30.000300003000028,19.9998,13.132611539326835,0.657733365613798,9.232871504324761,4.248793112435356,12,True,
fightAndSports1_subject4_f001500_002100,data/lafan1/fightAndSports1_subject4.bvh,1500,2100,600,30.000300003000028,19.9998,11.073964132949431,0.554628123891394,7.997325709122302,4.248793112435356,26,True,
fightAndSports1_subject4_f001800_002400,data/lafan1/fightAndSports1_subject4.bvh,1800,2400,600,30.000300003000028,19.9998,5.504237991824343,0.27567410858537683,5.073672502410066,1.5759908466216777,54,True,
fightAndSports1_subject4_f002100_002700,data/lafan1/fightAndSports1_subject4.bvh,2100,2700,600,30.000300003000028,19.9998,5.91737334239769,0.29636556845022655,9.314034181520658,2.046454992529164,56,True,
fightAndSports1_subject4_f002400_003000,data/lafan1/fightAndSports1_subject4.bvh,2400,3000,600,30.000300003000028,19.9998,11.787266370088535,0.5903531340866931,16.312511551611216,3.286835218505667,38,True,
fightAndSports1_subject4_f002700_003300,data/lafan1/fightAndSports1_subject4.bvh,2700,3300,600,30.000300003000028,19.9998,16.202252131131722,0.8114731630353894,20.174257770666728,3.286835218505667,15,True,
fightAndSports1_subject4_f003000_003600,data/lafan1/fightAndSports1_subject4.bvh,3000,3600,600,30.000300003000028,19.9998,17.195856527918117,0.8612368191086643,20.752117259051225,4.487712501315697,12,True,
fightAndSports1_subject4_f003300_003900,data/lafan1/fightAndSports1_subject4.bvh,3300,3900,600,30.000300003000028,19.9998,16.29569103928373,0.8161529548158786,14.709433006395454,4.514427024849036,14,True,
fightAndSports1_subject4_f003600_004200,data/lafan1/fightAndSports1_subject4.bvh,3600,4200,600,30.000300003000028,19.9998,14.97633872117897,0.750074548550776,13.514150944472112,5.257684553172323,22,True,
fightAndSports1_subject4_f003900_004500,data/lafan1/fightAndSports1_subject4.bvh,3900,4500,600,30.000300003000028,19.9998,14.097078768483414,0.7060377165616437,10.098727357203252,5.983085891079597,28,True,
fightAndSports1_subject4_f004200_004800,data/lafan1/fightAndSports1_subject4.bvh,4200,4800,600,30.000300003000028,19.9998,11.611270895103118,0.5815385814176899,22.150340586314297,3.1355597649374536,20,True,
fightAndSports1_subject4_f004500_005100,data/lafan1/fightAndSports1_subject4.bvh,4500,5100,600,30.000300003000028,19.9998,13.755971154835017,0.6889536919493577,26.97138612971553,5.313266197603574,17,True,
fightAndSports1_subject4_f004800_005400,data/lafan1/fightAndSports1_subject4.bvh,4800,5400,600,30.000300003000028,19.9998,15.614895802638681,0.7820560243651858,22.80762059761275,4.973285256541297,24,True,
fightAndSports1_subject4_f005100_005700,data/lafan1/fightAndSports1_subject4.bvh,5100,5700,600,30.000300003000028,19.9998,14.91831804362564,0.7471686424857056,18.460692287770605,4.175139851786689,31,True,
fightAndSports1_subject4_f005400_006000,data/lafan1/fightAndSports1_subject4.bvh,5400,6000,600,30.000300003000028,19.9998,14.246942020031064,0.7135434636498817,11.123539067230979,3.639369135752088,37,True,
fightAndSports1_subject4_f005700_006300,data/lafan1/fightAndSports1_subject4.bvh,5700,6300,600,30.000300003000028,19.9998,14.848210476552312,0.7436573769687101,16.276578454225017,3.238035086863936,28,True,
fightAndSports1_subject4_f006000_006600,data/lafan1/fightAndSports1_subject4.bvh,6000,6600,600,30.000300003000028,19.9998,13.432473579271136,0.6727516480141997,18.130420080731678,3.290119154399212,18,True,
fightAndSports1_subject4_f006300_006900,data/lafan1/fightAndSports1_subject4.bvh,6300,6900,600,30.000300003000028,19.9998,12.371376429999675,0.6196076867279361,19.8904224608135,3.149434248110243,20,True,
fightAndSports1_subject4_f006600_007200,data/lafan1/fightAndSports1_subject4.bvh,6600,7200,600,30.000300003000028,19.9998,18.668250972443808,0.9349801831462625,15.138744695856515,4.270779254562622,12,True,
fightAndSports1_subject4_f006755_007355,data/lafan1/fightAndSports1_subject4.bvh,6755,7355,600,30.000300003000028,19.9998,17.81743507127699,0.8923679422742635,10.767337626138652,4.847270043510383,24,True,
ground1_subject1_f000000_000600,data/lafan1/ground1_subject1.bvh,0,600,600,30.000300003000028,19.9998,6.499303688012838,0.3255109523388809,9.818122874344866,4.37055171744505,22,False,semantic_exclusion
ground1_subject1_f000300_000900,data/lafan1/ground1_subject1.bvh,300,900,600,30.000300003000028,19.9998,2.7474569795398156,0.13760356198919996,1.8776146941412244,1.613536272255086,16,False,semantic_exclusion
ground1_subject1_f000600_001200,data/lafan1/ground1_subject1.bvh,600,1200,600,30.000300003000028,19.9998,3.167002929766638,0.1586160901558918,3.3050929393939894,1.924053703783816,9,False,semantic_exclusion
ground1_subject1_f000900_001500,data/lafan1/ground1_subject1.bvh,900,1500,600,30.000300003000028,19.9998,4.239784436689609,0.21234525049872913,1.6791234874715535,3.130490791387519,10,False,semantic_exclusion
ground1_subject1_f001200_001800,data/lafan1/ground1_subject1.bvh,1200,1800,600,30.000300003000028,19.9998,3.5572459264975844,0.17816100998226597,0.6482934692503257,2.0946458738167935,16,False,semantic_exclusion
ground1_subject1_f001500_002100,data/lafan1/ground1_subject1.bvh,1500,2100,600,30.000300003000028,19.9998,3.330875530404414,0.16682348110982348,0.6679479495094636,1.0789304990575996,10,False,semantic_exclusion
ground1_subject1_f001800_002400,data/lafan1/ground1_subject1.bvh,1800,2400,600,30.000300003000028,19.9998,3.562504510927231,0.1784243807844037,2.8914921058967327,1.569185945786447,4,False,semantic_exclusion
ground1_subject1_f002100_002700,data/lafan1/ground1_subject1.bvh,2100,2700,600,30.000300003000028,19.9998,4.04473828124216,0.20257656405823624,2.8566154415523664,1.7175030285738826,4,False,semantic_exclusion
ground1_subject1_f002400_003000,data/lafan1/ground1_subject1.bvh,2400,3000,600,30.000300003000028,19.9998,3.9831584508041575,0.19949240147514116,1.5283941737185045,2.6045595194637583,4,False,semantic_exclusion
ground1_subject1_f002700_003300,data/lafan1/ground1_subject1.bvh,2700,3300,600,30.000300003000028,19.9998,5.154917915846876,0.2581787712291251,2.448411486936013,2.9745771902791347,6,False,semantic_exclusion
ground1_subject1_f003000_003600,data/lafan1/ground1_subject1.bvh,3000,3600,600,30.000300003000028,19.9998,5.187198241145257,0.25979549817928516,1.611960773666516,2.514337082901587,13,False,semantic_exclusion
ground1_subject1_f003300_003900,data/lafan1/ground1_subject1.bvh,3300,3900,600,30.000300003000028,19.9998,3.7986722906726507,0.1902526015580348,2.1668682223553826,1.450021426805157,19,False,semantic_exclusion
ground1_subject1_f003600_004200,data/lafan1/ground1_subject1.bvh,3600,4200,600,30.000300003000028,19.9998,4.726789609907472,0.23673640458812628,1.946156229763754,1.5229214778844287,19,False,semantic_exclusion
ground1_subject1_f003900_004500,data/lafan1/ground1_subject1.bvh,3900,4500,600,30.000300003000028,19.9998,4.744871305505308,0.23764200774755534,3.4296912137790243,2.0642619188138824,13,False,semantic_exclusion
ground1_subject1_f004142_004742,data/lafan1/ground1_subject1.bvh,4142,4742,600,30.000300003000028,19.9998,4.92203594193311,0.24651511666701528,4.45482442715549,2.1325294899297935,18,False,semantic_exclusion
ground1_subject4_f000000_000600,data/lafan1/ground1_subject4.bvh,0,600,600,30.000300003000028,19.9998,6.976170230374435,0.34939432351123684,3.9851881793857826,4.35331878237173,12,False,semantic_exclusion
ground1_subject4_f000300_000900,data/lafan1/ground1_subject4.bvh,300,900,600,30.000300003000028,19.9998,7.196323229481121,0.3604204604390511,0.4452498715604314,6.119763073156665,0,False,stance_swing;semantic_exclusion
ground1_subject4_f000600_001200,data/lafan1/ground1_subject4.bvh,600,1200,600,30.000300003000028,19.9998,6.057023101101185,0.3033597832356213,0.5396994067305143,3.6518700114009626,0,False,stance_swing;semantic_exclusion
ground1_subject4_f000900_001500,data/lafan1/ground1_subject4.bvh,900,1500,600,30.000300003000028,19.9998,5.21451260818519,0.26116351020865086,0.5718066918911675,3.3490112133543852,8,False,semantic_exclusion
ground1_subject4_f001200_001800,data/lafan1/ground1_subject4.bvh,1200,1800,600,30.000300003000028,19.9998,5.08132917055195,0.25449315447504806,1.6410766056407404,2.206946157955467,6,False,semantic_exclusion
ground1_subject4_f001500_002100,data/lafan1/ground1_subject4.bvh,1500,2100,600,30.000300003000028,19.9998,5.593845693722244,0.28016201833415216,1.4367505869059891,3.9972642535751985,2,False,semantic_exclusion
ground1_subject4_f001800_002400,data/lafan1/ground1_subject4.bvh,1800,2400,600,30.000300003000028,19.9998,5.264661363525967,0.26367515913185674,2.9366187950547706,2.9521864302837404,0,False,stance_swing;semantic_exclusion
ground1_subject4_f002100_002700,data/lafan1/ground1_subject4.bvh,2100,2700,600,30.000300003000028,19.9998,4.685359193036408,0.23466140469600394,1.871950521976159,4.110100250572422,0,False,stance_swing;semantic_exclusion
ground1_subject4_f002400_003000,data/lafan1/ground1_subject4.bvh,2400,3000,600,30.000300003000028,19.9998,4.892841733463266,0.24505295470967728,0.5545939813702292,1.8646220540430924,0,False,stance_swing;semantic_exclusion
ground1_subject4_f002700_003300,data/lafan1/ground1_subject4.bvh,2700,3300,600,30.000300003000028,19.9998,5.575267441938686,0.27923154566797853,0.5545939813702292,2.709429481286657,0,False,stance_swing;semantic_exclusion
ground1_subject4_f003000_003600,data/lafan1/ground1_subject4.bvh,3000,3600,600,30.000300003000028,19.9998,4.812277616570572,0.24101798363078314,0.42049736802719107,2.1422653362512754,0,False,stance_swing;semantic_exclusion
ground1_subject4_f003300_003900,data/lafan1/ground1_subject4.bvh,3300,3900,600,30.000300003000028,19.9998,7.73222589553314,0.38726059525368906,0.8263740498389991,3.3362494052749416,2,False,semantic_exclusion
ground1_subject4_f003600_004200,data/lafan1/ground1_subject4.bvh,3600,4200,600,30.000300003000028,19.9998,19.470545944822565,0.9751623031166488,3.7078796942103307,4.987718734925137,2,False,semantic_exclusion
ground1_subject4_f003900_004500,data/lafan1/ground1_subject4.bvh,3900,4500,600,30.000300003000028,19.9998,22.640914629769618,1.1339469636651098,3.864962874394827,6.116732574645446,0,False,stance_swing;semantic_exclusion
ground1_subject4_f004142_004742,data/lafan1/ground1_subject4.bvh,4142,4742,600,30.000300003000028,19.9998,15.639262256451843,0.7832763931872295,3.516674924661963,3.357674027344104,4,False,semantic_exclusion
ground1_subject5_f000000_000600,data/lafan1/ground1_subject5.bvh,0,600,600,30.000300003000028,19.9998,10.364238848405659,0.5190822616943528,8.049709772235046,7.74009064802062,14,False,semantic_exclusion
ground1_subject5_f000300_000900,data/lafan1/ground1_subject5.bvh,300,900,600,30.000300003000028,19.9998,13.781521631864958,0.6902333613585697,4.931301861213392,6.19907852835023,0,False,stance_swing;semantic_exclusion
ground1_subject5_f000600_001200,data/lafan1/ground1_subject5.bvh,600,1200,600,30.000300003000028,19.9998,13.126400192818629,0.6574222767011625,7.094616556848492,4.9650657410694805,0,False,stance_swing;semantic_exclusion
ground1_subject5_f000900_001500,data/lafan1/ground1_subject5.bvh,900,1500,600,30.000300003000028,19.9998,10.1032486450703,0.5060108353205551,5.213057661568075,3.543979917497049,0,False,stance_swing;semantic_exclusion
ground1_subject5_f001200_001800,data/lafan1/ground1_subject5.bvh,1200,1800,600,30.000300003000028,19.9998,10.429212144867993,0.522336382539184,4.915990088236416,3.5977923733170982,0,False,stance_swing;semantic_exclusion
ground1_subject5_f001500_002100,data/lafan1/ground1_subject5.bvh,1500,2100,600,30.000300003000028,19.9998,8.250305469454016,0.41320807879801746,5.811044165801986,3.872792143236973,10,False,semantic_exclusion
ground1_subject5_f001800_002400,data/lafan1/ground1_subject5.bvh,1800,2400,600,30.000300003000028,19.9998,6.813016198246186,0.3412229213233461,2.028045254902275,2.2005119009055116,10,False,semantic_exclusion
ground1_subject5_f002100_002700,data/lafan1/ground1_subject5.bvh,2100,2700,600,30.000300003000028,19.9998,8.771026204351074,0.43928784217814165,1.5716822032837372,2.759685550384133,0,False,stance_swing;semantic_exclusion
ground1_subject5_f002400_003000,data/lafan1/ground1_subject5.bvh,2400,3000,600,30.000300003000028,19.9998,8.709975743731002,0.43623019253887035,1.4726760870593987,2.5506643856608346,0,False,stance_swing;semantic_exclusion
ground1_subject5_f002700_003300,data/lafan1/ground1_subject5.bvh,2700,3300,600,30.000300003000028,19.9998,8.59084344876037,0.43026357385912944,2.3676972435496193,2.4738972925704164,0,False,stance_swing;semantic_exclusion
ground1_subject5_f003000_003600,data/lafan1/ground1_subject5.bvh,3000,3600,600,30.000300003000028,19.9998,7.508980907176412,0.3760795992188509,3.6372928126120483,2.7823293878997353,0,False,stance_swing;semantic_exclusion
ground1_subject5_f003300_003900,data/lafan1/ground1_subject5.bvh,3300,3900,600,30.000300003000028,19.9998,9.725453088011815,0.487089332730313,4.2059412444969375,3.7618150891410145,0,False,stance_swing;semantic_exclusion
ground1_subject5_f003600_004200,data/lafan1/ground1_subject5.bvh,3600,4200,600,30.000300003000028,19.9998,12.47673816554,0.6248846210769287,3.2342384517521854,3.355876601428086,0,False,stance_swing;semantic_exclusion
ground1_subject5_f003900_004500,data/lafan1/ground1_subject5.bvh,3900,4500,600,30.000300003000028,19.9998,9.107045640234224,0.45611703063111886,5.088874170610913,2.434589209038256,0,False,stance_swing;semantic_exclusion
ground1_subject5_f004142_004742,data/lafan1/ground1_subject5.bvh,4142,4742,600,30.000300003000028,19.9998,5.5766616103062825,0.2793013711592683,4.247455750337456,2.235143364160023,4,False,semantic_exclusion
ground2_subject2_f000000_000600,data/lafan1/ground2_subject2.bvh,0,600,600,30.000300003000028,19.9998,3.4142205569947266,0.17099773119574566,6.532001617783764,1.3588344072221332,31,False,semantic_exclusion
ground2_subject2_f000300_000900,data/lafan1/ground2_subject2.bvh,300,900,600,30.000300003000028,19.9998,6.595528824776835,0.33033028951876336,3.6766594797093166,2.6205197415018135,19,False,semantic_exclusion
ground2_subject2_f000600_001200,data/lafan1/ground2_subject2.bvh,600,1200,600,30.000300003000028,19.9998,13.822163311189229,0.6922688581404627,3.790594402224816,7.555194286198339,11,False,semantic_exclusion
ground2_subject2_f000900_001500,data/lafan1/ground2_subject2.bvh,900,1500,600,30.000300003000028,19.9998,17.468354457714234,0.8748845981471952,7.482077896012007,10.547413509031065,4,False,semantic_exclusion
ground2_subject2_f001200_001800,data/lafan1/ground2_subject2.bvh,1200,1800,600,30.000300003000028,19.9998,12.78667528870886,0.6404075036764821,7.0999016777501955,5.347645054669119,4,False,semantic_exclusion
ground2_subject2_f001500_002100,data/lafan1/ground2_subject2.bvh,1500,2100,600,30.000300003000028,19.9998,13.215231105480015,0.6618712817585612,3.6497286236161113,5.346100537277337,4,False,semantic_exclusion
ground2_subject2_f001800_002400,data/lafan1/ground2_subject2.bvh,1800,2400,600,30.000300003000028,19.9998,14.63692625562186,0.7330754236902233,4.7023563671425155,4.959601280112333,0,False,stance_swing;semantic_exclusion
ground2_subject2_f002100_002700,data/lafan1/ground2_subject2.bvh,2100,2700,600,30.000300003000028,19.9998,10.377293673204262,0.5197360991909215,3.4907170690518874,5.307973025131945,6,False,semantic_exclusion
ground2_subject2_f002400_003000,data/lafan1/ground2_subject2.bvh,2400,3000,600,30.000300003000028,19.9998,11.306091322552884,0.5662539758562636,5.375203844442023,6.371582019860812,12,False,semantic_exclusion
ground2_subject2_f002700_003300,data/lafan1/ground2_subject2.bvh,2700,3300,600,30.000300003000028,19.9998,11.280403953342518,0.564967450342743,7.633652669811655,6.296065603356778,5,False,semantic_exclusion
ground2_subject2_f003000_003600,data/lafan1/ground2_subject2.bvh,3000,3600,600,30.000300003000028,19.9998,10.934162612555038,0.5476263082775253,4.711088810870022,6.431215611975348,0,False,stance_swing;semantic_exclusion
ground2_subject2_f003300_003900,data/lafan1/ground2_subject2.bvh,3300,3900,600,30.000300003000028,19.9998,11.73958889983684,0.5879652569398901,5.873702111819616,4.56058763313743,2,False,semantic_exclusion
ground2_subject2_f003600_004200,data/lafan1/ground2_subject2.bvh,3600,4200,600,30.000300003000028,19.9998,9.93753133658166,0.4977110540678859,7.79348194573776,3.4082430206310432,4,False,semantic_exclusion
ground2_subject2_f003900_004500,data/lafan1/ground2_subject2.bvh,3900,4500,600,30.000300003000028,19.9998,9.883921856500017,0.4950260782991811,5.248405291863609,3.881220376470977,2,False,semantic_exclusion
ground2_subject2_f004200_004800,data/lafan1/ground2_subject2.bvh,4200,4800,600,30.000300003000028,19.9998,7.9340025983797915,0.3973663742503764,3.9858000031969176,4.054662509392843,0,False,stance_swing;semantic_exclusion
ground2_subject2_f004500_005100,data/lafan1/ground2_subject2.bvh,4500,5100,600,30.000300003000028,19.9998,6.9660040256834765,0.34888515958699534,6.90586520579951,3.377313144821912,33,False,semantic_exclusion
ground2_subject2_f004800_005400,data/lafan1/ground2_subject2.bvh,4800,5400,600,30.000300003000028,19.9998,8.755010272144506,0.43848570065723225,7.7993558413408905,3.9991431774755593,43,False,semantic_exclusion
ground2_subject2_f004950_005550,data/lafan1/ground2_subject2.bvh,4950,5550,600,30.000300003000028,19.9998,8.539928605268525,0.4277135561974247,5.781178505720968,3.932557620363933,46,False,semantic_exclusion
ground2_subject3_f000000_000600,data/lafan1/ground2_subject3.bvh,0,600,600,30.000300003000028,19.9998,5.22112744206401,0.2614948073719808,4.404201705688859,2.5005205227477845,34,False,semantic_exclusion
ground2_subject3_f000300_000900,data/lafan1/ground2_subject3.bvh,300,900,600,30.000300003000028,19.9998,7.019871441558177,0.3515830538050711,3.2925256919508503,2.0182047194137143,18,False,semantic_exclusion
ground2_subject3_f000600_001200,data/lafan1/ground2_subject3.bvh,600,1200,600,30.000300003000028,19.9998,9.569719914122793,0.47928959660829296,6.760490538693852,2.4996650075281823,4,False,semantic_exclusion
ground2_subject3_f000900_001500,data/lafan1/ground2_subject3.bvh,900,1500,600,30.000300003000028,19.9998,13.191077540053815,0.6606615752328049,4.530938171828327,4.5786986074083345,2,False,semantic_exclusion
ground2_subject3_f001200_001800,data/lafan1/ground2_subject3.bvh,1200,1800,600,30.000300003000028,19.9998,13.429350248362741,0.672595219192396,6.846212637073215,5.864496525267192,2,False,semantic_exclusion
ground2_subject3_f001500_002100,data/lafan1/ground2_subject3.bvh,1500,2100,600,30.000300003000028,19.9998,9.534436669959383,0.4775224715498933,5.784769936773743,3.8883862570173564,20,False,semantic_exclusion
ground2_subject3_f001800_002400,data/lafan1/ground2_subject3.bvh,1800,2400,600,30.000300003000028,19.9998,6.513194697074775,0.3262066692657632,2.4342756911555954,2.5511361533079695,28,False,semantic_exclusion
ground2_subject3_f002100_002700,data/lafan1/ground2_subject3.bvh,2100,2700,600,30.000300003000028,19.9998,10.264498272571362,0.5140868573579573,4.369991000674901,3.30076430976834,10,False,semantic_exclusion
ground2_subject3_f002400_003000,data/lafan1/ground2_subject3.bvh,2400,3000,600,30.000300003000028,19.9998,13.582394822696026,0.6802602995660687,8.35220026547261,2.3328534606642766,2,False,semantic_exclusion
ground2_subject3_f002700_003300,data/lafan1/ground2_subject3.bvh,2700,3300,600,30.000300003000028,19.9998,10.548598689284274,0.5283157350413707,4.350085700413798,4.579878337485889,0,False,stance_swing;semantic_exclusion
ground2_subject3_f003000_003600,data/lafan1/ground2_subject3.bvh,3000,3600,600,30.000300003000028,19.9998,7.517780447499744,0.37652031516140255,0.7285770325160041,4.621665987296605,0,False,stance_swing;semantic_exclusion
ground2_subject3_f003300_003900,data/lafan1/ground2_subject3.bvh,3300,3900,600,30.000300003000028,19.9998,8.513202258983256,0.42637499458383177,4.512496639223779,1.8320221600232967,10,False,semantic_exclusion
ground2_subject3_f003600_004200,data/lafan1/ground2_subject3.bvh,3600,4200,600,30.000300003000028,19.9998,9.35722584947612,0.468647049549433,7.888502059372907,2.5890669568898703,24,False,semantic_exclusion
ground2_subject3_f003900_004500,data/lafan1/ground2_subject3.bvh,3900,4500,600,30.000300003000028,19.9998,10.826889633963875,0.5422536512826167,5.385870249245001,6.323150478320842,28,False,semantic_exclusion
ground2_subject3_f004200_004800,data/lafan1/ground2_subject3.bvh,4200,4800,600,30.000300003000028,19.9998,10.904221109155761,0.546126718820899,12.299812702113126,4.459134982804449,30,False,semantic_exclusion
ground2_subject3_f004500_005100,data/lafan1/ground2_subject3.bvh,4500,5100,600,30.000300003000028,19.9998,7.159275949348789,0.35856498545029464,8.65911293887256,2.9092285216450127,16,False,semantic_exclusion
ground2_subject3_f004800_005400,data/lafan1/ground2_subject3.bvh,4800,5400,600,30.000300003000028,19.9998,4.610524452821643,0.23091338356563748,0.4126312047941383,3.4113319542242158,0,False,stance_swing;semantic_exclusion
ground2_subject3_f004950_005550,data/lafan1/ground2_subject3.bvh,4950,5550,600,30.000300003000028,19.9998,4.776706294031694,0.23923643046272,4.818555330569076,2.8202786109176436,2,False,semantic_exclusion
jumps1_subject1_f000000_000600,data/lafan1/jumps1_subject1.bvh,0,600,600,30.000300003000028,19.9998,17.81509850910762,0.8922509179569735,16.224838936917624,5.1649181351216935,16,True,
jumps1_subject1_f000300_000900,data/lafan1/jumps1_subject1.bvh,300,900,600,30.000300003000028,19.9998,20.561005202828476,1.029776835472619,11.944728603874939,5.610106480188763,0,False,stance_swing
jumps1_subject1_f000600_001200,data/lafan1/jumps1_subject1.bvh,600,1200,600,30.000300003000028,19.9998,18.385206006193357,0.9208041666156239,35.8433378415062,5.516215261832961,6,True,
